Tempo (0.100 seg);PV;SP;MV
641.30;60.15;60.00;41.53
641.40;58.96;60.00;42.53
641.50;60.33;60.00;41.38
641.60;60.27;60.00;41.43
641.70;59.53;60.00;42.05
641.80;59.55;60.00;42.04
641.90;59.35;60.00;42.22
642.00;58.93;60.00;42.57
642.10;60.69;60.00;41.10
642.20;59.77;60.00;41.87
642.30;60.23;60.00;41.48
642.40;61.14;60.00;40.71
642.50;61.00;60.00;40.83
642.60;59.43;60.00;42.14
642.70;59.31;60.00;42.24
642.80;60.79;60.00;41.00
642.90;59.58;60.00;42.01
643.00;61.12;60.00;40.72
643.10;61.16;60.00;40.67
643.20;59.18;60.00;42.33
643.30;60.46;60.00;41.26
643.40;61.08;60.00;40.74
643.50;59.12;60.00;42.38
643.60;59.06;60.00;42.43
643.70;60.42;60.00;41.30
643.80;59.29;60.00;42.25
643.90;60.31;60.00;41.39
644.00;60.93;60.00;40.87
644.10;59.59;60.00;41.99
644.20;60.20;60.00;41.48
644.30;59.21;60.00;42.31
644.40;59.65;60.00;41.95
644.50;59.19;60.00;42.34
644.60;59.11;60.00;42.41
644.70;60.53;60.00;41.23
644.80;60.26;60.00;41.45
644.90;60.37;60.00;41.35
645.00;59.91;60.00;41.73
645.10;60.26;60.00;41.44
645.20;60.48;60.00;41.26
645.30;59.84;60.00;41.79
645.40;59.45;60.00;42.12
645.50;59.31;60.00;42.24
645.60;59.64;60.00;41.97
645.70;61.08;60.00;40.76
645.80;60.72;60.00;41.06
645.90;59.17;60.00;42.35
646.00;60.65;60.00;41.11
646.10;60.62;60.00;41.14
646.20;59.97;60.00;41.68
646.30;59.18;60.00;42.34
646.40;60.18;60.00;41.51
646.50;59.64;60.00;41.96
646.60;60.26;60.00;41.44
646.70;59.67;60.00;41.94
646.80;60.38;60.00;41.34
646.90;60.06;60.00;41.60
647.00;61.17;60.00;40.67
647.10;59.42;60.00;42.13
647.20;59.39;60.00;42.17
647.30;59.70;60.00;41.91
647.40;60.67;60.00;41.10
647.50;59.22;60.00;42.31
647.60;60.99;60.00;40.83
647.70;60.60;60.00;41.14
647.80;59.53;60.00;42.05
647.90;59.52;60.00;42.05
648.00;60.56;60.00;41.18
648.10;59.69;60.00;41.91
648.20;61.10;60.00;40.73
648.30;59.56;60.00;42.01
648.40;59.88;60.00;41.75
648.50;59.87;60.00;41.76
648.60;59.23;60.00;42.30
648.70;60.12;60.00;41.55
648.80;60.55;60.00;41.19
648.90;60.91;60.00;40.88
649.00;59.92;60.00;41.71
649.10;60.51;60.00;41.21
649.20;59.94;60.00;41.69
649.30;58.93;60.00;42.54
649.40;60.01;60.00;41.64
649.50;59.28;60.00;42.25
649.60;59.26;60.00;42.27
649.70;59.10;60.00;42.42
649.80;59.43;60.00;42.15
649.90;61.05;60.00;40.79
650.00;59.83;60.00;41.81
650.10;61.02;60.00;40.81
650.20;59.45;60.00;42.12
650.30;60.78;60.00;41.00
650.40;59.50;60.00;42.07
650.50;59.84;60.00;41.79
650.60;60.90;60.00;40.90
650.70;60.44;60.00;41.28
650.80;61.10;60.00;40.72
650.90;60.57;60.00;41.16
651.00;60.08;60.00;41.57
651.10;60.73;60.00;41.02
651.20;59.59;60.00;41.97
651.30;60.36;60.00;41.33
651.40;59.49;60.00;42.06
651.50;59.00;60.00;42.48
651.60;60.52;60.00;41.20
651.70;60.82;60.00;40.95
651.80;59.28;60.00;42.24
651.90;60.42;60.00;41.28
652.00;60.27;60.00;41.40
652.10;60.14;60.00;41.52
652.20;60.99;60.00;40.79
652.30;59.43;60.00;42.10
652.40;59.96;60.00;41.66
652.50;60.88;60.00;40.89
652.60;59.30;60.00;42.21
652.70;60.69;60.00;41.04
652.80;60.27;60.00;41.40
652.90;59.92;60.00;41.68
653.00;60.36;60.00;41.32
653.10;60.80;60.00;40.94
653.20;58.94;60.00;42.50
653.30;59.02;60.00;42.44
653.40;59.57;60.00;41.99
653.50;60.13;60.00;41.52
653.60;60.39;60.00;41.30
653.70;59.93;60.00;41.69
653.80;60.28;60.00;41.39
653.90;59.18;60.00;42.32
654.00;59.06;60.00;42.42
654.10;60.80;60.00;40.96
654.20;58.96;60.00;42.50
654.30;58.68;60.00;42.75
654.40;58.87;60.00;42.60
654.50;58.77;60.00;42.70
654.60;59.38;60.00;42.19
654.70;61.03;60.00;40.81
654.80;59.29;60.00;42.27
654.90;61.07;60.00;40.77
655.00;60.52;60.00;41.22
655.10;61.12;60.00;40.72
655.20;60.74;60.00;41.03
655.30;59.17;60.00;42.34
655.40;59.09;60.00;42.42
655.50;60.07;60.00;41.60
655.60;60.47;60.00;41.27
655.70;59.28;60.00;42.26
655.80;59.19;60.00;42.35
655.90;61.09;60.00;40.75
656.00;60.67;60.00;41.09
656.10;59.25;60.00;42.28
656.20;60.89;60.00;40.91
656.30;59.71;60.00;41.90
656.40;60.10;60.00;41.57
656.50;60.36;60.00;41.35
656.60;60.73;60.00;41.03
656.70;59.06;60.00;42.43
656.80;59.87;60.00;41.76
656.90;61.08;60.00;40.74
657.00;59.45;60.00;42.11
657.10;60.24;60.00;41.45
657.20;60.07;60.00;41.59
657.30;59.55;60.00;42.03
657.40;60.51;60.00;41.22
657.50;58.85;60.00;42.61
657.60;58.84;60.00;42.63
657.70;59.75;60.00;41.88
657.80;59.05;60.00;42.47
657.90;59.96;60.00;41.71
658.00;60.49;60.00;41.26
658.10;59.06;60.00;42.46
658.20;59.12;60.00;42.42
658.30;59.26;60.00;42.31
658.40;60.65;60.00;41.14
658.50;59.39;60.00;42.20
658.60;59.55;60.00;42.07
658.70;60.23;60.00;41.50
658.80;60.81;60.00;41.01
658.90;59.58;60.00;42.04
659.00;61.20;60.00;40.68
659.10;60.51;60.00;41.25
659.20;61.26;60.00;40.62
659.30;59.07;60.00;42.45
659.40;60.16;60.00;41.54
659.50;59.86;60.00;41.79
659.60;60.57;60.00;41.19
659.70;60.46;60.00;41.28
659.80;60.86;60.00;40.94
659.90;59.18;60.00;42.34
660.00;60.41;60.00;41.32
660.10;59.43;60.00;42.14
660.20;59.15;60.00;42.38
660.30;59.22;60.00;42.33
660.40;59.08;60.00;42.45
660.50;60.45;60.00;41.31
660.60;58.98;60.00;42.54
660.70;59.48;60.00;42.13
660.80;60.57;60.00;41.22
660.90;58.91;60.00;42.61
661.00;60.60;60.00;41.20
661.10;59.51;60.00;42.11
661.20;58.98;60.00;42.56
661.30;59.04;60.00;42.51
661.40;60.49;60.00;41.30
661.50;59.63;60.00;42.02
661.60;60.39;60.00;41.39
661.70;59.82;60.00;41.86
661.80;60.38;60.00;41.39
661.90;60.65;60.00;41.16
662.00;60.84;60.00;40.99
662.10;59.63;60.00;42.01
662.20;59.90;60.00;41.78
662.30;59.86;60.00;41.82
662.40;59.32;60.00;42.28
662.50;59.82;60.00;41.86
662.60;60.97;60.00;40.89
662.70;59.31;60.00;42.29
662.80;59.84;60.00;41.84
662.90;60.49;60.00;41.30
663.00;59.31;60.00;42.28
663.10;59.81;60.00;41.87
663.20;60.68;60.00;41.14
663.30;61.21;60.00;40.69
663.40;61.17;60.00;40.71
663.50;59.91;60.00;41.76
663.60;59.06;60.00;42.47
663.70;59.33;60.00;42.26
663.80;60.59;60.00;41.20
663.90;59.70;60.00;41.95
664.00;59.76;60.00;41.90
664.10;60.56;60.00;41.23
664.20;61.24;60.00;40.65
664.30;60.08;60.00;41.61
664.40;61.07;60.00;40.79
664.50;60.97;60.00;40.86
664.60;58.94;60.00;42.56
664.70;59.87;60.00;41.79
664.80;58.89;60.00;42.61
664.90;60.19;60.00;41.53
665.00;58.88;60.00;42.63
665.10;59.94;60.00;41.75
665.20;59.29;60.00;42.30
665.30;60.43;60.00;41.34
665.40;60.82;60.00;41.01
665.50;59.56;60.00;42.06
665.60;61.00;60.00;40.85
665.70;59.77;60.00;41.88
665.80;60.88;60.00;40.95
665.90;59.83;60.00;41.82
666.00;60.56;60.00;41.21
666.10;59.60;60.00;42.02
666.20;60.65;60.00;41.13
666.30;59.26;60.00;42.30
666.40;59.00;60.00;42.52
666.50;59.82;60.00;41.84
666.60;59.81;60.00;41.85
666.70;59.62;60.00;42.01
666.80;60.39;60.00;41.37
666.90;60.16;60.00;41.55
667.00;60.58;60.00;41.20
667.10;59.26;60.00;42.31
667.20;60.76;60.00;41.05
667.30;60.31;60.00;41.43
667.40;61.07;60.00;40.78
667.50;60.05;60.00;41.63
667.60;60.48;60.00;41.27
667.70;59.39;60.00;42.18
667.80;59.53;60.00;42.07
667.90;60.67;60.00;41.11
668.00;59.52;60.00;42.08
668.10;61.20;60.00;40.67
668.20;60.87;60.00;40.93
668.30;59.07;60.00;42.44
668.40;59.90;60.00;41.75
668.50;61.00;60.00;40.83
668.60;60.46;60.00;41.28
668.70;60.05;60.00;41.61
668.80;60.08;60.00;41.59
668.90;61.07;60.00;40.75
669.00;59.22;60.00;42.30
669.10;60.79;60.00;40.99
669.20;60.80;60.00;40.97
669.30;60.74;60.00;41.02
669.40;59.23;60.00;42.28
669.50;60.49;60.00;41.23
669.60;59.16;60.00;42.35
669.70;60.53;60.00;41.19
669.80;61.03;60.00;40.77
669.90;59.05;60.00;42.43
670.00;59.59;60.00;41.99
670.10;58.94;60.00;42.54
670.20;60.67;60.00;41.08
670.30;60.87;60.00;40.91
670.40;60.46;60.00;41.25
670.50;59.85;60.00;41.76
670.60;60.98;60.00;40.81
670.70;60.81;60.00;40.95
670.80;59.98;60.00;41.64
670.90;59.76;60.00;41.82
671.00;58.93;60.00;42.52
671.10;60.19;60.00;41.47
671.20;59.81;60.00;41.79
671.30;60.27;60.00;41.40
671.40;59.53;60.00;42.03
671.50;60.26;60.00;41.41
671.60;59.36;60.00;42.17
671.70;60.47;60.00;41.24
671.80;58.85;60.00;42.60
671.90;59.47;60.00;42.09
672.00;59.77;60.00;41.84
672.10;60.23;60.00;41.45
672.20;60.59;60.00;41.15
672.30;59.09;60.00;42.41
672.40;60.79;60.00;40.98
672.50;59.91;60.00;41.72
672.60;59.29;60.00;42.24
672.70;60.75;60.00;41.02
672.80;60.24;60.00;41.44
672.90;59.15;60.00;42.36
673.00;59.62;60.00;41.96
673.10;60.41;60.00;41.31
673.20;60.81;60.00;40.97
673.30;59.38;60.00;42.16
673.40;59.95;60.00;41.69
673.50;60.60;60.00;41.14
673.60;60.31;60.00;41.38
673.70;60.50;60.00;41.22
673.80;59.96;60.00;41.67
673.90;59.98;60.00;41.65
674.00;61.14;60.00;40.67
674.10;58.89;60.00;42.56
674.20;58.87;60.00;42.59
674.30;60.95;60.00;40.84
674.40;60.77;60.00;40.98
674.50;61.13;60.00;40.68
674.60;60.93;60.00;40.84
674.70;59.54;60.00;42.00
674.80;59.18;60.00;42.30
674.90;60.76;60.00;40.98
675.00;59.60;60.00;41.95
675.10;60.58;60.00;41.13
675.20;59.19;60.00;42.29
675.30;59.50;60.00;42.05
675.40;60.09;60.00;41.55
675.50;60.60;60.00;41.12
675.60;59.49;60.00;42.05
675.70;60.70;60.00;41.04
675.80;60.71;60.00;41.02
675.90;58.84;60.00;42.59
676.00;60.02;60.00;41.61
676.10;59.45;60.00;42.09
676.20;59.78;60.00;41.81
676.30;58.82;60.00;42.62
676.40;60.80;60.00;40.97
676.50;59.15;60.00;42.35
676.60;58.66;60.00;42.76
676.70;59.33;60.00;42.21
676.80;59.33;60.00;42.22
676.90;59.59;60.00;42.00
677.00;59.34;60.00;42.22
677.10;59.23;60.00;42.32
677.20;59.29;60.00;42.28
677.30;58.77;60.00;42.72
677.40;59.54;60.00;42.08
677.50;59.09;60.00;42.46
677.60;60.04;60.00;41.67
677.70;60.40;60.00;41.36
677.80;60.01;60.00;41.69
677.90;59.58;60.00;42.06
678.00;58.94;60.00;42.60
678.10;59.55;60.00;42.09
678.20;60.66;60.00;41.16
678.30;59.35;60.00;42.26
678.40;59.19;60.00;42.40
678.50;61.21;60.00;40.70
678.60;59.71;60.00;41.96
678.70;59.73;60.00;41.94
678.80;59.25;60.00;42.35
678.90;60.28;60.00;41.49
679.00;60.97;60.00;40.90
679.10;59.37;60.00;42.25
679.20;59.82;60.00;41.87
679.30;59.27;60.00;42.34
679.40;60.14;60.00;41.61
679.50;60.37;60.00;41.41
679.60;59.52;60.00;42.13
679.70;59.28;60.00;42.33
679.80;60.64;60.00;41.19
679.90;59.63;60.00;42.04
680.00;60.94;60.00;40.94
680.10;60.09;60.00;41.65
680.20;61.52;60.00;40.44
680.30;61.29;60.00;40.63
680.40;60.67;60.00;41.13
680.50;59.76;60.00;41.89
680.60;60.33;60.00;41.41
680.70;59.89;60.00;41.78
680.80;59.15;60.00;42.40
680.90;61.02;60.00;40.84
681.00;59.28;60.00;42.30
681.10;59.19;60.00;42.38
681.20;59.45;60.00;42.16
681.30;60.40;60.00;41.37
681.40;60.17;60.00;41.56
681.50;59.33;60.00;42.27
681.60;59.60;60.00;42.05
681.70;61.07;60.00;40.81
681.80;60.03;60.00;41.68
681.90;60.25;60.00;41.49
682.00;59.87;60.00;41.81
682.10;60.88;60.00;40.96
682.20;59.40;60.00;42.20
682.30;59.86;60.00;41.82
682.40;58.91;60.00;42.62
682.50;59.40;60.00;42.21
682.60;59.45;60.00;42.18
682.70;58.99;60.00;42.57
682.80;60.30;60.00;41.48
682.90;59.66;60.00;42.01
683.00;59.94;60.00;41.78
683.10;61.20;60.00;40.72
683.20;60.62;60.00;41.20
683.30;59.93;60.00;41.77
683.40;60.28;60.00;41.48
683.50;60.03;60.00;41.69
683.60;59.84;60.00;41.85
683.70;59.25;60.00;42.34
683.80;61.12;60.00;40.77
683.90;59.27;60.00;42.32
684.00;60.39;60.00;41.39
684.10;60.20;60.00;41.54
684.20;59.85;60.00;41.84
684.30;59.51;60.00;42.12
684.40;59.98;60.00;41.73
684.50;59.39;60.00;42.23
684.60;61.05;60.00;40.84
684.70;60.79;60.00;41.05
684.80;59.45;60.00;42.17
684.90;61.24;60.00;40.67
685.00;61.29;60.00;40.61
685.10;60.04;60.00;41.66
685.20;59.28;60.00;42.30
685.30;60.23;60.00;41.51
685.40;61.12;60.00;40.75
685.50;60.10;60.00;41.60
685.60;59.38;60.00;42.21
685.70;61.06;60.00;40.80
685.80;60.91;60.00;40.91
685.90;59.09;60.00;42.44
686.00;59.62;60.00;42.00
686.10;60.07;60.00;41.62
686.20;60.10;60.00;41.60
686.30;60.95;60.00;40.88
686.40;61.07;60.00;40.77
686.50;59.70;60.00;41.92
686.60;59.29;60.00;42.27
686.70;59.08;60.00;42.45
686.80;60.82;60.00;40.99
686.90;60.90;60.00;40.92
687.00;60.87;60.00;40.94
687.10;60.34;60.00;41.37
687.20;59.44;60.00;42.13
687.30;59.90;60.00;41.75
687.40;60.70;60.00;41.07
687.50;60.64;60.00;41.12
687.60;59.79;60.00;41.82
687.70;59.00;60.00;42.50
687.80;59.84;60.00;41.80
687.90;60.79;60.00;41.00
688.00;59.20;60.00;42.33
688.10;60.03;60.00;41.64
688.20;60.12;60.00;41.56
688.30;60.48;60.00;41.26
688.40;59.31;60.00;42.24
688.50;59.83;60.00;41.80
688.60;60.62;60.00;41.14
688.70;58.82;60.00;42.66
688.80;59.83;60.00;41.81
688.90;59.59;60.00;42.01
689.00;59.47;60.00;42.12
689.10;59.28;60.00;42.29
689.20;60.19;60.00;41.52
689.30;59.40;60.00;42.19
689.40;59.00;60.00;42.53
689.50;59.87;60.00;41.81
689.60;59.65;60.00;41.99
689.70;59.55;60.00;42.08
689.80;59.57;60.00;42.07
689.90;59.56;60.00;42.08
690.00;60.47;60.00;41.32
690.10;58.97;60.00;42.58
690.20;58.88;60.00;42.66
690.30;59.50;60.00;42.15
690.40;59.84;60.00;41.86
690.50;60.40;60.00;41.40
690.60;59.38;60.00;42.25
690.70;58.97;60.00;42.60
690.80;59.42;60.00;42.23
690.90;60.73;60.00;41.13
691.00;59.48;60.00;42.18
691.10;60.56;60.00;41.28
691.20;61.18;60.00;40.75
691.30;60.14;60.00;41.61
691.40;60.02;60.00;41.71
691.50;60.33;60.00;41.45
691.60;59.20;60.00;42.40
691.70;61.07;60.00;40.83
691.80;59.44;60.00;42.20
691.90;59.31;60.00;42.31
692.00;60.99;60.00;40.90
692.10;59.60;60.00;42.06
692.20;59.25;60.00;42.36
692.30;60.02;60.00;41.72
692.40;59.28;60.00;42.34
692.50;60.54;60.00;41.29
692.60;60.86;60.00;41.01
692.70;60.27;60.00;41.50
692.80;59.65;60.00;42.03
692.90;60.57;60.00;41.25
693.00;60.48;60.00;41.32
693.10;60.75;60.00;41.09
693.20;60.85;60.00;41.00
693.30;59.93;60.00;41.77
693.40;59.29;60.00;42.31
693.50;60.17;60.00;41.57
693.60;59.99;60.00;41.72
693.70;59.13;60.00;42.44
693.80;59.97;60.00;41.75
693.90;59.75;60.00;41.93
694.00;60.85;60.00;41.01
694.10;60.21;60.00;41.54
694.20;59.25;60.00;42.34
694.30;59.90;60.00;41.81
694.40;58.99;60.00;42.57
694.50;60.21;60.00;41.55
694.60;60.32;60.00;41.46
694.70;58.87;60.00;42.67
694.80;61.05;60.00;40.85
694.90;60.92;60.00;40.95
695.00;59.51;60.00;42.13
695.10;60.56;60.00;41.25
695.20;59.36;60.00;42.26
695.30;59.14;60.00;42.44
695.40;60.31;60.00;41.47
695.50;59.00;60.00;42.57
695.60;60.67;60.00;41.17
695.70;60.73;60.00;41.12
695.80;59.77;60.00;41.92
695.90;59.09;60.00;42.49
696.00;59.07;60.00;42.52
696.10;60.59;60.00;41.25
696.20;59.17;60.00;42.43
696.30;60.73;60.00;41.13
696.40;59.12;60.00;42.47
696.50;59.74;60.00;41.96
696.60;61.06;60.00;40.85
696.70;59.46;60.00;42.19
696.80;60.16;60.00;41.61
696.90;60.57;60.00;41.26
697.00;59.48;60.00;42.18
697.10;60.26;60.00;41.52
697.20;61.06;60.00;40.85
697.30;60.91;60.00;40.96
697.40;59.64;60.00;42.03
697.50;59.89;60.00;41.81
697.60;61.11;60.00;40.79
697.70;61.15;60.00;40.75
697.80;59.73;60.00;41.93
697.90;60.63;60.00;41.18
698.00;59.84;60.00;41.84
698.10;59.40;60.00;42.21
698.20;60.40;60.00;41.37
698.30;60.15;60.00;41.58
698.40;60.59;60.00;41.21
698.50;61.27;60.00;40.63
698.60;61.18;60.00;40.70
698.70;60.75;60.00;41.05
698.80;61.02;60.00;40.82
698.90;60.99;60.00;40.83
699.00;60.68;60.00;41.08
699.10;59.53;60.00;42.05
699.20;59.33;60.00;42.22
699.30;60.95;60.00;40.86
699.40;60.46;60.00;41.27
699.50;60.21;60.00;41.47
699.60;59.43;60.00;42.12
699.70;60.34;60.00;41.37
699.80;60.76;60.00;41.01
699.90;58.96;60.00;42.52
700.00;60.87;60.00;40.92
700.10;60.80;60.00;40.97
700.20;60.01;60.00;41.63
700.30;58.94;60.00;42.53
700.40;59.38;60.00;42.17
700.50;59.98;60.00;41.67
700.60;60.26;60.00;41.44
700.70;58.63;60.00;42.80
700.80;58.54;60.00;42.89
700.90;59.81;60.00;41.83
701.00;59.77;60.00;41.87
701.10;59.61;60.00;42.00
701.20;58.87;60.00;42.63
701.30;60.55;60.00;41.23
701.40;58.95;60.00;42.57
701.50;60.01;60.00;41.69
701.60;60.13;60.00;41.59
701.70;59.67;60.00;41.97
701.80;60.32;60.00;41.43
701.90;60.09;60.00;41.61
702.00;60.20;60.00;41.52
702.10;60.56;60.00;41.22
702.20;60.27;60.00;41.46
702.30;60.85;60.00;40.97
702.40;60.18;60.00;41.53
702.50;59.77;60.00;41.87
702.60;59.07;60.00;42.46
702.70;60.33;60.00;41.41
702.80;61.17;60.00;40.70
702.90;60.83;60.00;40.97
703.00;60.10;60.00;41.58
703.10;59.72;60.00;41.90
703.20;60.11;60.00;41.57
703.30;59.44;60.00;42.13
703.40;61.00;60.00;40.83
703.50;60.02;60.00;41.65
703.60;58.86;60.00;42.62
703.70;59.94;60.00;41.73
703.80;60.32;60.00;41.40
703.90;61.12;60.00;40.72
704.00;60.22;60.00;41.48
704.10;60.71;60.00;41.06
704.20;60.94;60.00;40.86
704.30;58.80;60.00;42.65
704.40;60.55;60.00;41.19
704.50;59.02;60.00;42.48
704.60;60.27;60.00;41.43
704.70;60.90;60.00;40.90
704.80;60.50;60.00;41.23
704.90;60.67;60.00;41.08
705.00;61.10;60.00;40.71
705.10;60.57;60.00;41.15
705.20;60.35;60.00;41.33
705.30;58.83;60.00;42.61
705.40;59.85;60.00;41.76
705.50;60.13;60.00;41.52
705.60;59.07;60.00;42.42
705.70;60.75;60.00;41.01
705.80;59.99;60.00;41.64
705.90;58.84;60.00;42.61
706.00;59.49;60.00;42.07
706.10;59.67;60.00;41.93
706.20;60.68;60.00;41.08
706.30;60.36;60.00;41.34
706.40;60.58;60.00;41.16
706.50;59.54;60.00;42.02
706.60;60.88;60.00;40.90
706.70;60.82;60.00;40.94
706.80;60.38;60.00;41.30
706.90;59.04;60.00;42.43
707.00;60.14;60.00;41.51
707.10;58.78;60.00;42.66
707.20;60.53;60.00;41.19
707.30;59.85;60.00;41.76
707.40;60.72;60.00;41.03
707.50;60.61;60.00;41.12
707.60;60.10;60.00;41.54
707.70;60.68;60.00;41.05
707.80;59.17;60.00;42.32
707.90;59.63;60.00;41.94
708.00;60.39;60.00;41.30
708.10;58.67;60.00;42.74
708.20;60.70;60.00;41.05
708.30;60.78;60.00;40.98
708.40;58.93;60.00;42.52
708.50;60.36;60.00;41.33
708.60;58.95;60.00;42.51
708.70;60.12;60.00;41.54
708.80;59.45;60.00;42.10
708.90;59.45;60.00;42.11
709.00;60.37;60.00;41.34
709.10;60.29;60.00;41.40
709.20;58.99;60.00;42.50
709.30;60.10;60.00;41.56
709.40;59.45;60.00;42.11
709.50;59.78;60.00;41.84
709.60;60.52;60.00;41.22
709.70;59.76;60.00;41.85
709.80;60.98;60.00;40.83
709.90;59.13;60.00;42.38
710.00;60.43;60.00;41.29
710.10;60.76;60.00;41.01
710.20;60.40;60.00;41.31
710.30;58.87;60.00;42.59
710.40;58.94;60.00;42.54
710.50;61.01;60.00;40.81
710.60;60.25;60.00;41.43
710.70;61.07;60.00;40.75
710.80;60.96;60.00;40.83
710.90;60.73;60.00;41.02
711.00;59.09;60.00;42.39
711.10;59.61;60.00;41.96
711.20;59.38;60.00;42.16
711.30;59.80;60.00;41.81
711.40;59.14;60.00;42.37
711.50;59.34;60.00;42.20
711.60;60.21;60.00;41.48
711.70;60.62;60.00;41.13
711.80;58.88;60.00;42.59
711.90;60.04;60.00;41.62
712.00;59.73;60.00;41.88
712.10;60.62;60.00;41.14
712.20;59.25;60.00;42.29
712.30;60.81;60.00;40.98
712.40;60.83;60.00;40.95
712.50;59.81;60.00;41.81
712.60;61.04;60.00;40.77
712.70;60.31;60.00;41.38
712.80;60.16;60.00;41.51
712.90;59.78;60.00;41.82
713.00;59.81;60.00;41.79
713.10;60.36;60.00;41.33
713.20;58.88;60.00;42.58
713.30;61.00;60.00;40.81
713.40;59.35;60.00;42.19
713.50;60.57;60.00;41.16
713.60;61.07;60.00;40.74
713.70;60.87;60.00;40.90
713.80;60.80;60.00;40.95
713.90;61.01;60.00;40.76
714.00;59.49;60.00;42.03
714.10;59.72;60.00;41.85
714.20;59.86;60.00;41.73
714.30;60.39;60.00;41.28
714.40;60.73;60.00;40.99
714.50;60.21;60.00;41.42
714.60;59.64;60.00;41.91
714.70;59.88;60.00;41.70
714.80;59.16;60.00;42.31
714.90;59.26;60.00;42.23
715.00;58.76;60.00;42.66
715.10;60.74;60.00;41.01
715.20;59.47;60.00;42.07
715.30;60.11;60.00;41.54
715.40;60.81;60.00;40.94
715.50;59.53;60.00;42.02
715.60;60.46;60.00;41.24
715.70;59.14;60.00;42.35
715.80;60.38;60.00;41.31
715.90;59.26;60.00;42.25
716.00;60.10;60.00;41.55
716.10;59.89;60.00;41.72
716.20;58.78;60.00;42.66
716.30;59.21;60.00;42.30
716.40;59.94;60.00;41.70
716.50;60.72;60.00;41.04
716.60;60.90;60.00;40.88
716.70;60.71;60.00;41.04
716.80;60.34;60.00;41.34
716.90;60.53;60.00;41.18
717.00;60.19;60.00;41.46
717.10;59.70;60.00;41.87
717.20;60.33;60.00;41.34
717.30;61.05;60.00;40.74
717.40;59.57;60.00;41.97
717.50;59.82;60.00;41.77
717.60;60.14;60.00;41.50
717.70;60.80;60.00;40.95
717.80;59.18;60.00;42.30
717.90;60.65;60.00;41.07
718.00;59.24;60.00;42.25
718.10;60.21;60.00;41.44
718.20;60.96;60.00;40.81
718.30;59.13;60.00;42.34
718.40;59.08;60.00;42.39
718.50;60.68;60.00;41.05
718.60;58.92;60.00;42.53
718.70;59.51;60.00;42.04
718.80;58.91;60.00;42.55
718.90;60.27;60.00;41.41
719.00;60.79;60.00;40.97
719.10;60.75;60.00;41.00
719.20;58.91;60.00;42.54
719.30;60.30;60.00;41.38
719.40;59.50;60.00;42.05
719.50;59.63;60.00;41.94
719.60;61.08;60.00;40.73
719.70;58.95;60.00;42.51
719.80;59.86;60.00;41.76
719.90;59.92;60.00;41.70
720.00;60.65;60.00;41.09
720.10;60.55;60.00;41.17
720.20;59.91;60.00;41.70
720.30;59.09;60.00;42.39
720.40;59.36;60.00;42.17
720.50;60.86;60.00;40.92
720.60;60.10;60.00;41.55
720.70;60.91;60.00;40.87
720.80;60.81;60.00;40.94
720.90;60.92;60.00;40.84
721.00;60.63;60.00;41.08
721.10;60.84;60.00;40.90
721.20;60.82;60.00;40.91
721.30;59.58;60.00;41.95
721.40;60.25;60.00;41.38
721.50;59.88;60.00;41.70
721.60;60.45;60.00;41.21
721.70;60.29;60.00;41.35
721.80;59.48;60.00;42.03
721.90;59.94;60.00;41.64
722.00;60.49;60.00;41.18
722.10;59.10;60.00;42.34
722.20;59.17;60.00;42.29
722.30;60.75;60.00;40.97
722.40;58.62;60.00;42.76
722.50;59.76;60.00;41.82
722.60;60.39;60.00;41.29
722.70;59.70;60.00;41.86
722.80;59.80;60.00;41.78
722.90;59.56;60.00;41.98
723.00;60.20;60.00;41.45
723.10;60.97;60.00;40.80
723.20;58.74;60.00;42.67
723.30;58.86;60.00;42.58
723.40;60.29;60.00;41.38
723.50;60.09;60.00;41.55
723.60;59.00;60.00;42.46
723.70;60.43;60.00;41.27
723.80;59.50;60.00;42.05
723.90;59.40;60.00;42.13
724.00;59.42;60.00;42.12
724.10;58.90;60.00;42.57
724.20;59.20;60.00;42.32
724.30;59.03;60.00;42.47
724.40;60.38;60.00;41.35
724.50;60.85;60.00;40.95
724.60;59.68;60.00;41.92
724.70;59.31;60.00;42.24
724.80;61.18;60.00;40.67
724.90;58.88;60.00;42.60
725.00;59.82;60.00;41.82
725.10;60.47;60.00;41.27
725.20;60.68;60.00;41.09
725.30;60.39;60.00;41.33
725.40;59.70;60.00;41.90
725.50;59.34;60.00;42.21
725.60;60.91;60.00;40.90
725.70;60.75;60.00;41.02
725.80;59.65;60.00;41.94
725.90;60.13;60.00;41.54
726.00;60.24;60.00;41.44
726.10;59.87;60.00;41.76
726.20;60.28;60.00;41.41
726.30;61.07;60.00;40.74
726.40;60.54;60.00;41.19
726.50;60.81;60.00;40.95
726.60;60.90;60.00;40.87
726.70;61.04;60.00;40.74
726.80;60.29;60.00;41.36
726.90;59.78;60.00;41.79
727.00;60.15;60.00;41.48
727.10;60.81;60.00;40.92
727.20;60.76;60.00;40.96
727.30;59.00;60.00;42.44
727.40;59.31;60.00;42.18
727.50;59.61;60.00;41.94
727.60;59.22;60.00;42.27
727.70;58.77;60.00;42.65
727.80;60.21;60.00;41.45
727.90;59.16;60.00;42.34
728.00;58.94;60.00;42.53
728.10;61.00;60.00;40.80
728.20;59.66;60.00;41.92
728.30;60.71;60.00;41.04
728.40;58.84;60.00;42.61
728.50;60.80;60.00;40.96
